"State","Facility Name","Facility ID","Date","Hour","Gross Load (MW)","Steam Load (1000 lb/hr)","SO2 Mass (lbs)","CO2 Mass (short tons)","NOx Mass (lbs)","Heat Input (mmBtu)"
"MA","Pittsfield Generating",50002,"2024-09-01",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-02",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-03",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-04",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-05",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-06",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-07",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-08",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-09",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-10",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-11",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-12",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-13",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-14",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-15",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-16",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-17",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",11,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",12,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",13,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",14,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",15,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",16,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",17,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",18,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",19,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",20,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",21,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",22,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-18",23,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",0,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",1,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",2,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",3,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",4,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",5,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",6,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",7,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",8,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",9,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",10,,,,,,
"MA","Pittsfield Generating",50002,"2024-09-19",11,,,,,,
