"","week","datasourceId","lon","lat","no2mean","fireworks2","smoke2","temp","humidity","windspeed","n_obs","operating","year"
"1","2","DARSM2019",-73.25484,42.45179,30.425,0,0,74,69,2.5,2,"Operating","2024"
"2","2","DBGKL8516",-73.20072,42.46803,18.56,0,0,74,69,2.5,2,"Operating","2024"
"3","2","DDTAU0510",-73.22515,42.42506,35.395,0,0,74,69,2.5,2,"Operating","2024"
"4","2","DJFKW1483",-73.28892,42.42689,29.32,0,0,74,69,2.5,2,"Operating","2024"
"5","2","DKWAZ4010",-73.22086,42.45855,49.86,0,0,74,69,2.5,2,"Operating","2024"
"6","2","DLWGJ5363",-73.20349336,42.42171656,37.66,0,0,74,69,2.5,2,"Operating","2024"
"7","2","DMTLY7351",-73.26174029,42.45301464,31.3,0,0,74,69,2.5,2,"Operating","2024"
"8","2","DSHNM8883",-73.2441,42.45658,12.59,0,0,74,69,2.5,2,"Operating","2024"
"9","2","DXXHJ4229",-73.25216,42.44963,36.135,0,0,74,69,2.5,2,"Operating","2024"
"10","3","DARSM2019",-73.25484,42.45179,31.8885,0,0,82.375,64.225,NA,40,"Operating","2024"
"11","3","DBGKL8516",-73.20072,42.46803,27.27625,0,0,82.375,64.225,NA,40,"Operating","2024"
"12","3","DDTAU0510",-73.22515,42.42506,30.74325,0,0,82.375,64.225,NA,40,"Operating","2024"
"13","3","DJFKW1483",-73.28892,42.42689,49.7275,0,0,82.375,64.225,NA,40,"Operating","2024"
"14","3","DKWAZ4010",-73.22086,42.45855,21.1155,0,0,82.375,64.225,NA,40,"Operating","2024"
"15","3","DLWGJ5363",-73.20349336,42.42171656,43.5995,0,0,82.375,64.225,NA,40,"Operating","2024"
"16","3","DMTLY7351",-73.26174029,42.45301464,27.89025,0,0,82.375,64.225,NA,40,"Operating","2024"
"17","3","DSHNM8883",-73.2441,42.45658,24.3675,0,0,82.375,64.225,NA,40,"Operating","2024"
"18","3","DXXHJ4229",-73.25216,42.44963,19.52675,0,0,82.375,64.225,NA,40,"Operating","2024"
"19","4","DARSM2019",-73.25484,42.45179,25.33,0,0,78.625,49.875,6.75,8,"Operating","2024"
"20","4","DBGKL8516",-73.20072,42.46803,20.32875,0,0,78.625,49.875,6.75,8,"Operating","2024"
"21","4","DDTAU0510",-73.22515,42.42506,21.38375,0,0,78.625,49.875,6.75,8,"Operating","2024"
"22","4","DJFKW1483",-73.28892,42.42689,39.51125,0,0,78.625,49.875,6.75,8,"Operating","2024"
"23","4","DKWAZ4010",-73.22086,42.45855,7.9325,0,0,78.625,49.875,6.75,8,"Operating","2024"
"24","4","DLWGJ5363",-73.20349336,42.42171656,36.31625,0,0,78.625,49.875,6.75,8,"Operating","2024"
"25","4","DMTLY7351",-73.26174029,42.45301464,18.9675,0,0,78.625,49.875,6.75,8,"Operating","2024"
"26","4","DSHNM8883",-73.2441,42.45658,13.39625,0,0,78.625,49.875,6.75,8,"Operating","2024"
"27","4","DXXHJ4229",-73.25216,42.44963,13.785,0,0,78.625,49.875,6.75,8,"Operating","2024"
"28","6","DARSM2019",-73.25484,42.45179,30.5319696969697,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"29","6","DBGKL8516",-73.20072,42.46803,25.4693939393939,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"30","6","DDTAU0510",-73.22515,42.42506,26.3359090909091,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"31","6","DJFKW1483",-73.28892,42.42689,43.3707575757576,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"32","6","DKWAZ4010",-73.22086,42.45855,24.5259090909091,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"33","6","DLWGJ5363",-73.20349336,42.42171656,39.3877272727273,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"34","6","DMTLY7351",-73.26174029,42.45301464,24.3162121212121,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"35","6","DSHNM8883",-73.2441,42.45658,19.3039393939394,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"36","6","DXXHJ4229",-73.25216,42.44963,19.9163636363636,1,0,81,63.3333333333333,NA,66,"Operating","2024"
"37","7","DARSM2019",-73.25484,42.45179,29.8874626865672,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"38","7","DBGKL8516",-73.20072,42.46803,23.1538805970149,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"39","7","DDTAU0510",-73.22515,42.42506,27.3129850746269,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"40","7","DJFKW1483",-73.28892,42.42689,38.1270149253731,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"41","7","DKWAZ4010",-73.22086,42.45855,28.5462686567164,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"42","7","DLWGJ5363",-73.20349336,42.42171656,37.3316417910448,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"43","7","DMTLY7351",-73.26174029,42.45301464,27.0777611940299,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"44","7","DSHNM8883",-73.2441,42.45658,18.485671641791,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"45","7","DXXHJ4229",-73.25216,42.44963,24.6498507462687,0,0,76.8955223880597,73,4.98507462686567,67,"Operating","2024"
"46","9","DARSM2019",-73.25484,42.45179,30.6153125,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"47","9","DBGKL8516",-73.20072,42.46803,26.0634375,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"48","9","DDTAU0510",-73.22515,42.42506,24.44125,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"49","9","DJFKW1483",-73.28892,42.42689,35.056875,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"50","9","DKWAZ4010",-73.22086,42.45855,21.1784375,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"51","9","DLWGJ5363",-73.20349336,42.42171656,39.468125,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"52","9","DMTLY7351",-73.26174029,42.45301464,23.7521875,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"53","9","DSHNM8883",-73.2441,42.45658,18.915625,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"54","9","DXXHJ4229",-73.25216,42.44963,20.79375,0,0,77.28125,73.53125,2.71875,32,"Operating","2024"
"55","10","DARSM2019",-73.25484,42.45179,30.1238888888889,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"56","10","DBGKL8516",-73.20072,42.46803,25.3438888888889,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"57","10","DDTAU0510",-73.22515,42.42506,22.7133333333333,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"58","10","DJFKW1483",-73.28892,42.42689,33.8702777777778,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"59","10","DKWAZ4010",-73.22086,42.45855,18.1561111111111,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"60","10","DLWGJ5363",-73.20349336,42.42171656,36.9458333333333,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"61","10","DMTLY7351",-73.26174029,42.45301464,21.5111111111111,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"62","10","DSHNM8883",-73.2441,42.45658,15.7527777777778,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"63","10","DXXHJ4229",-73.25216,42.44963,20.9483333333333,0,0,76.8333333333333,74.3055555555556,3.91666666666667,36,"Operating","2024"
"64","13","DARSM2019",-73.25484,42.45179,33.402,0,0,76.5,72.2,7.2,10,"Operating","2024"
"65","13","DBGKL8516",-73.20072,42.46803,25.135,0,0,76.5,72.2,7.2,10,"Operating","2024"
"66","13","DDTAU0510",-73.22515,42.42506,28.715,0,0,76.5,72.2,7.2,10,"Operating","2024"
"67","13","DJFKW1483",-73.28892,42.42689,37.366,0,0,76.5,72.2,7.2,10,"Operating","2024"
"68","13","DKWAZ4010",-73.22086,42.45855,26.023,0,0,76.5,72.2,7.2,10,"Operating","2024"
"69","13","DLWGJ5363",-73.20349336,42.42171656,40.543,0,0,76.5,72.2,7.2,10,"Operating","2024"
"70","13","DMTLY7351",-73.26174029,42.45301464,23.059,0,0,76.5,72.2,7.2,10,"Operating","2024"
"71","13","DSHNM8883",-73.2441,42.45658,20.852,0,0,76.5,72.2,7.2,10,"Operating","2024"
"72","13","DXXHJ4229",-73.25216,42.44963,25.426,0,0,76.5,72.2,7.2,10,"Operating","2024"
"73","53","DARSM2019",-73.25484,42.45179,32.472,0,1,80.8,56.2,4.9,10,"Operating","2025"
"74","53","DBGKL8516",-73.20072,42.46803,34.152,0,1,80.8,56.2,4.9,10,"Operating","2025"
"75","53","DJFKW1483",-73.28892,42.42689,54.538,0,1,80.8,56.2,4.9,10,"Operating","2025"
"76","53","DKWAZ4010",-73.22086,42.45855,7.331,0,1,80.8,56.2,4.9,10,"Operating","2025"
"77","53","DLWGJ5363",-73.20349336,42.42171656,54.968,0,1,80.8,56.2,4.9,10,"Operating","2025"
"78","53","DMTLY7351",-73.26174029,42.45301464,21.772,0,1,80.8,56.2,4.9,10,"Operating","2025"
"79","53","DSHNM8883",-73.2441,42.45658,22.714,0,1,80.8,56.2,4.9,10,"Operating","2025"
"80","53","DXXHJ4229",-73.25216,42.44963,17.147,0,1,80.8,56.2,4.9,10,"Operating","2025"
"81","53","DYJIY3756",-73.24792415,42.46656678,22.568,0,1,80.8,56.2,4.9,10,"Operating","2025"
"82","55","DARSM2019",-73.25484,42.45179,32.1513333333333,0,0,NA,NA,NA,60,"Operating","2025"
"83","55","DBGKL8516",-73.20072,42.46803,26.438,0,0,NA,NA,NA,60,"Operating","2025"
"84","55","DJFKW1483",-73.28892,42.42689,34.6595,0,0,NA,NA,NA,60,"Operating","2025"
"85","55","DKWAZ4010",-73.22086,42.45855,22.7713333333333,0,0,NA,NA,NA,60,"Operating","2025"
"86","55","DLWGJ5363",-73.20349336,42.42171656,40.6481666666667,0,0,NA,NA,NA,60,"Operating","2025"
"87","55","DMTLY7351",-73.26174029,42.45301464,25.2873333333333,0,0,NA,NA,NA,60,"Operating","2025"
"88","55","DSHNM8883",-73.2441,42.45658,15.4196666666667,0,0,NA,NA,NA,60,"Operating","2025"
"89","55","DXXHJ4229",-73.25216,42.44963,25.6553333333333,0,0,NA,NA,NA,60,"Operating","2025"
"90","55","DYJIY3756",-73.24792415,42.46656678,24.9846666666667,0,0,NA,NA,NA,60,"Operating","2025"
"91","56","DARSM2019",-73.25484,42.45179,32.3735460992908,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"92","56","DBGKL8516",-73.20072,42.46803,28.3336879432624,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"93","56","DJFKW1483",-73.28892,42.42689,42.5022695035461,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"94","56","DKWAZ4010",-73.22086,42.45855,29.1081560283688,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"95","56","DLWGJ5363",-73.20349336,42.42171656,43.2129078014184,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"96","56","DMTLY7351",-73.26174029,42.45301464,29.7600709219858,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"97","56","DSHNM8883",-73.2441,42.45658,19.2887943262411,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"98","56","DXXHJ4229",-73.25216,42.44963,26.2621276595745,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"99","56","DYJIY3756",-73.24792415,42.46656678,28.0548226950355,0,0,75.8085106382979,71.5248226950355,NA,141,"Operating","2025"
"100","57","DARSM2019",-73.25484,42.45179,32.0316,0,0,72.93,71.88,5.49,100,"Operating","2025"
"101","57","DBGKL8516",-73.20072,42.46803,26.1753,0,0,72.93,71.88,5.49,100,"Operating","2025"
"102","57","DJFKW1483",-73.28892,42.42689,36.1435,0,0,72.93,71.88,5.49,100,"Operating","2025"
"103","57","DKWAZ4010",-73.22086,42.45855,28.1988,0,0,72.93,71.88,5.49,100,"Operating","2025"
"104","57","DLWGJ5363",-73.20349336,42.42171656,40.3741,0,0,72.93,71.88,5.49,100,"Operating","2025"
"105","57","DMTLY7351",-73.26174029,42.45301464,26.9472,0,0,72.93,71.88,5.49,100,"Operating","2025"
"106","57","DSHNM8883",-73.2441,42.45658,17.6592,0,0,72.93,71.88,5.49,100,"Operating","2025"
"107","57","DXXHJ4229",-73.25216,42.44963,25.7943,0,0,72.93,71.88,5.49,100,"Operating","2025"
"108","57","DYJIY3756",-73.24792415,42.46656678,25.745,0,0,72.93,71.88,5.49,100,"Operating","2025"
"109","58","DARSM2019",-73.25484,42.45179,33.6115555555556,1,0,NA,NA,NA,135,"Operating","2025"
"110","58","DBGKL8516",-73.20072,42.46803,27.7977777777778,1,0,NA,NA,NA,135,"Operating","2025"
"111","58","DJFKW1483",-73.28892,42.42689,41.8682222222222,1,0,NA,NA,NA,135,"Operating","2025"
"112","58","DKWAZ4010",-73.22086,42.45855,33.1000740740741,1,0,NA,NA,NA,135,"Operating","2025"
"113","58","DLWGJ5363",-73.20349336,42.42171656,2790.84970149254,1,0,NA,NA,NA,67,"Operating","2025"
"114","58","DMTLY7351",-73.26174029,42.45301464,32.1463703703704,1,0,NA,NA,NA,135,"Operating","2025"
"115","58","DSHNM8883",-73.2441,42.45658,19.5162222222222,1,0,NA,NA,NA,135,"Operating","2025"
"116","58","DXXHJ4229",-73.25216,42.44963,29.2181481481481,1,0,NA,NA,NA,135,"Operating","2025"
"117","58","DYJIY3756",-73.24792415,42.46656678,32.4646666666667,1,0,NA,NA,NA,135,"Operating","2025"
"118","59","DARSM2019",-73.25484,42.45179,32.1075,0,0,NA,NA,NA,168,"Operating","2025"
"119","59","DBGKL8516",-73.20072,42.46803,27.0207738095238,0,0,NA,NA,NA,168,"Operating","2025"
"120","59","DJFKW1483",-73.28892,42.42689,39.619880952381,0,0,NA,NA,NA,168,"Operating","2025"
"121","59","DKWAZ4010",-73.22086,42.45855,28.676130952381,0,0,NA,NA,NA,168,"Operating","2025"
"122","59","DMTLY7351",-73.26174029,42.45301464,29.463630952381,0,0,NA,NA,NA,168,"Operating","2025"
"123","59","DSHNM8883",-73.2441,42.45658,16.569880952381,0,0,NA,NA,NA,168,"Operating","2025"
"124","59","DXXHJ4229",-73.25216,42.44963,26.7847023809524,0,0,NA,NA,NA,168,"Operating","2025"
"125","59","DYJIY3756",-73.24792415,42.46656678,28.81,0,0,NA,NA,NA,168,"Operating","2025"
"126","60","DARSM2019",-73.25484,42.45179,32.9564516129032,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"127","60","DBGKL8516",-73.20072,42.46803,26.9718279569892,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"128","60","DJFKW1483",-73.28892,42.42689,42.6275268817204,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"129","60","DKWAZ4010",-73.22086,42.45855,24.1512903225806,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"130","60","DMTLY7351",-73.26174029,42.45301464,24.944623655914,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"131","60","DSHNM8883",-73.2441,42.45658,19.3005376344086,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"132","60","DXXHJ4229",-73.25216,42.44963,25.5067741935484,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"133","60","DYJIY3756",-73.24792415,42.46656678,27.0601075268817,0,0,74.4301075268817,68.6344086021505,NA,93,"Operating","2025"
"134","61","DARSM2019",-73.25484,42.45179,32.5463157894737,0,1,71.3815789473684,76.3421052631579,NA,152,"Operating","2025"
"135","61","DBGKL8516",-73.20072,42.46803,24.3561842105263,0,1,71.3815789473684,76.3421052631579,NA,152,"Operating","2025"
"136","61","DJFKW1483",-73.28892,42.42689,38.7565131578947,0,1,71.3815789473684,76.3421052631579,NA,152,"Operating","2025"
"137","61","DKWAZ4010",-73.22086,42.45855,33.2345394736842,0,1,71.3815789473684,76.3421052631579,NA,152,"Operating","2025"
"138","61","DMTLY7351",-73.26174029,42.45301464,28.5147712418301,0,1,71.4509803921569,76.281045751634,NA,153,"Operating","2025"
"139","61","DSHNM8883",-73.2441,42.45658,18.4586184210526,0,1,71.3815789473684,76.3421052631579,NA,152,"Operating","2025"
"140","61","DXXHJ4229",-73.25216,42.44963,27.3135294117647,0,1,71.4509803921569,76.281045751634,NA,153,"Operating","2025"
"141","61","DYJIY3756",-73.24792415,42.46656678,27.1613815789474,0,1,71.3815789473684,76.3421052631579,NA,152,"Operating","2025"
"142","62","DARSM2019",-73.25484,42.45179,31.4741176470588,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"143","62","DBGKL8516",-73.20072,42.46803,26.1067647058824,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"144","62","DJFKW1483",-73.28892,42.42689,36.4892647058824,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"145","62","DKWAZ4010",-73.22086,42.45855,13.8511764705882,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"146","62","DMTLY7351",-73.26174029,42.45301464,17.6019117647059,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"147","62","DSHNM8883",-73.2441,42.45658,17.045,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"148","62","DXXHJ4229",-73.25216,42.44963,21.7813235294118,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"149","62","DYJIY3756",-73.24792415,42.46656678,20.6191176470588,0,1,71.7352941176471,69.5441176470588,3.51470588235294,68,"Operating","2025"
"150","63","DARSM2019",-73.25484,42.45179,32.7579220779221,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"151","63","DBGKL8516",-73.20072,42.46803,26.0277922077922,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"152","63","DJFKW1483",-73.28892,42.42689,41.213961038961,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"153","63","DKWAZ4010",-73.22086,42.45855,32.3522077922078,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"154","63","DMTLY7351",-73.26174029,42.45301464,25.9423376623377,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"155","63","DSHNM8883",-73.2441,42.45658,21.225,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"156","63","DXXHJ4229",-73.25216,42.44963,25.6268181818182,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"157","63","DYJIY3756",-73.24792415,42.46656678,25.7053896103896,0,0,71.2857142857143,74.538961038961,NA,154,"Operating","2025"
"158","64","DARSM2019",-73.25484,42.45179,28.7088,0,0,63.52,75.14,NA,50,"Operating","2025"
"159","64","DBGKL8516",-73.20072,42.46803,21.3138,0,0,63.52,75.14,NA,50,"Operating","2025"
"160","64","DJFKW1483",-73.28892,42.42689,29.3352,0,0,63.52,75.14,NA,50,"Operating","2025"
"161","64","DKWAZ4010",-73.22086,42.45855,27.528,0,0,63.52,75.14,NA,50,"Operating","2025"
"162","64","DMTLY7351",-73.26174029,42.45301464,21.1958,0,0,63.52,75.14,NA,50,"Operating","2025"
"163","64","DSHNM8883",-73.2441,42.45658,15.4578,0,0,63.52,75.14,NA,50,"Operating","2025"
"164","64","DXXHJ4229",-73.25216,42.44963,22.174,0,0,63.52,75.14,NA,50,"Operating","2025"
"165","64","DYJIY3756",-73.24792415,42.46656678,21.9522,0,0,63.52,75.14,NA,50,"Operating","2025"
"166","65","DARSM2019",-73.25484,42.45179,33.61,0,0,73,58,7.5,2,"Operating","2025"
"167","65","DBGKL8516",-73.20072,42.46803,17.62,0,0,73,58,7.5,2,"Operating","2025"
"168","65","DJFKW1483",-73.28892,42.42689,26.99,0,0,73,58,7.5,2,"Operating","2025"
"169","65","DKWAZ4010",-73.22086,42.45855,44.74,0,0,73,58,7.5,2,"Operating","2025"
"170","65","DMTLY7351",-73.26174029,42.45301464,30.11,0,0,73,58,7.5,2,"Operating","2025"
"171","65","DSHNM8883",-73.2441,42.45658,14.89,0,0,73,58,7.5,2,"Operating","2025"
"172","65","DXXHJ4229",-73.25216,42.44963,30.04,0,0,73,58,7.5,2,"Operating","2025"
"173","65","DYJIY3756",-73.24792415,42.46656678,28.2,0,0,73,58,7.5,2,"Operating","2025"
"174","1","DARSM2019",-73.25484,42.45179,27.3524404761905,0,0,67.0476190476191,67.1190476190476,NA,168,"Not operating","2024"
